city,companyFullName,companyId,createTime,education,positionId,positionName,salary,workYear
北京,人人行科技有限公司,61921,2018-02-07 10:42:46,本科,4042387,高级Python,25k-35k,3-5年
广州,广州百帆信息科技有限公司,156247,2018-02-22 10:33:44,大专,4118562,Python中级工程师,7k-10k,1-3年
北京,北京云途腾科技有限责任公司,43462,2018-02-22 09:54:06,本科,2766411,高级python研发工程师,20k-40k,5-10年
上海,上海掘东信息技术有限公司,318981,2018-02-22 17:12:12,本科,4128207,Python,15k-30k,1-3年
北京,北京千锋互联科技有限公司,100164,2018-02-24 15:08:11,大专,3610830,python技术总监,25k-50k,3-5年
北京,北京好巧国际旅行社有限公司,7902,2018-02-23 18:06:06,本科,2600432,Linux C++/Python高级研发工程师,15k-20k,1-3年
西安,北京神州绿盟信息安全科技股份有限公司,30648,2018-02-11 09:08:37,本科,4048107,python开发工程师,8k-10k,3-5年
北京,北京爱咔咔信息技术有限公司,22127,2018-02-09 12:08:48,本科,3263789,Python工程师,15k-30k,3-5年
北京,程创（北京）科技有限公司,195074,2018-02-05 09:56:15,本科,3722369,Python,15k-20k,1-3年
成都,四川长虹电器股份有限公司,95229,2018-02-25 08:05:23,本科,4076500,python工程师,8k-15k,3-5年
上海,互道信息技术（上海）有限公司,56474,2018-02-24 09:46:33,本科,4123246,Python工程师,15k-30k,3-5年
深圳,深圳市星月互娱科技有限公司,318600,2018-02-23 14:42:16,本科,4109954,量化系统python开发工程师,10k-20k,3-5年
杭州,观澜网络（杭州）有限公司,26248,2018-02-23 10:10:53,不限,4038521,Python工程师,9k-18k,1-3年
上海,上海快屏网络科技有限公司,42715,2018-02-11 09:01:08,大专,4050956,Python开发工程师,10k-15k,1-3年
北京,厦门美图之家科技有限公司,23291,2018-02-05 14:59:28,不限,3999344,【美图云】Python开发工程师---视觉团队（北京）,16k-32k,3-5年
深圳,深圳市和讯华谷信息技术有限公司,917,2018-02-24 17:02:16,本科,4075683,极光调研 - 高级 Python 工程师,15k-30k,3-5年
北京,人人贷商务顾问（北京）有限公司,6678,2018-02-23 14:27:18,本科,3784039,Python开发工程师,8k-16k,1-3年
珠海,深圳市比量科技传媒有限公司珠海分公司,106925,2018-02-23 14:10:12,大专,2365223,Python研发工程师,5k-10k,1-3年
上海,千言信息技术（上海）有限公司,27024,2018-02-22 16:17:12,本科,3018083,Python工程师,10k-20k,1-3年
上海,上海迈外迪网络科技有限公司,1638,2018-02-22 14:19:12,本科,3470259,高级Python开发工程师,13k-25k,1-3年
杭州,杭州健培科技有限公司,69641,2018-01-26 11:13:41,不限,3400503,python软件工程师,10K-15K,1-3年
深圳,深圳虾皮信息科技有限公司,131846,2018-02-24 10:52:48,本科,2666427,Python开发工程师（高级）,30k-50k,3-5年
北京,上海一起作业信息科技有限公司,36031,2018-02-23 22:23:52,本科,2942066,Python开发工程师,15k-30k,1-3年
北京,北京智海创讯信息技术有限公司,45262,2018-02-23 14:11:50,本科,3931052,软件开发工程师（python）,10k-20k,1-3年
北京,大公国际信用评级集团有限公司,51706,2018-02-23 12:00:12,本科,3764888,Python 开发工程师,10k-15k,1-3年
深圳,武汉烧麦财播科技有限公司,205821,2018-02-23 11:59:12,本科,4004629,Python开发工程师（深圳公司）,18k-25k,3-5年
无锡,江苏恒云太信息科技有限公司,130651,2018-02-13 17:30:52,大专,4122014,Python开发工程师,8k-12k,1-3年
北京,医渡云（北京）技术有限公司,84814,2018-02-07 19:25:45,大专,3680735,Python开发工程师,18K-35K,3-5年
北京,上海诚信互通网络信息科技有限公司,98070,2018-02-06 13:06:44,大专,4028561,Python研发工程师,15k-30k,3-5年
北京,北京三快在线科技有限公司,50702,2018-01-25 10:47:09,本科,3632579,美团云Python/Golang工程师,25k-45k,3-5年
深圳,深圳市和讯华谷信息技术有限公司,917,2018-02-24 17:02:16,本科,1411029,Python开发工程师（中级）,10k-15k,1-3年
北京,北京善义善美科技有限公司,17751,2018-02-23 17:53:43,本科,4135348,python运维开发工程师（侧重开发）,15k-25k,3-5年
上海,上海海万信息科技股份有限公司,128998,2018-02-06 11:26:38,大专,4070707,Python工程师,8k-15k,3-5年
北京,北京闪银奇异科技有限公司,29496,2018-02-24 13:23:47,本科,4074824,高级服务器端Python工程师,30k-45k,3-5年
武汉,武汉北蚁网络科技有限公司,200100,2018-02-24 11:01:27,大专,4115068,Python运维开发工程师,8k-12k,3-5年
北京,混沌时代（北京）教育科技有限公司,165649,2018-02-24 10:11:33,本科,2712865,python后台开发工程师,20k-35k,不限
深圳,上海胜日信息科技有限公司,10829,2018-02-24 10:09:58,本科,3158360,python开发工程师,15k-20k,1-3年
上海,上海众言网络科技有限公司,22481,2018-01-30 18:23:26,本科,3910916,Python开发,12k-24k,3-5年
广州,广东省电信规划设计院有限公司,61875,2018-02-24 18:09:46,大专,3894704,Python工程师,6k-10k,1-3年
上海,上海漕河泾开发区软件园职业培训中心,61038,2018-02-24 16:17:01,本科,4093612,python开发工程师,25k-30k,3-5年
北京,爱因互动科技发展（北京）有限公司,235469,2018-02-22 11:53:45,本科,3405126,python开发工程师,15k-30k,1-3年
北京,北京犀牛瀚海科技有限责任公司,314313,2018-02-22 10:09:37,本科,4094450,Python,25K-50K,不限
北京,联想（北京）有限公司,1650,2018-02-09 11:14:53,本科,4111396,python开发工程师,13k-20k,3-5年
中山,深圳区块互连科技有限公司,239793,2018-01-29 10:55:08,大专,3997061,Python工程师,8k-12k,3-5年
上海,上海贝涛金融信息服务有限公司,56746,2018-02-24 14:51:19,本科,3346434,高级Python研发工程师,15k-30k,3-5年
北京,北京罗威亚科技有限公司,126385,2018-02-23 17:08:00,本科,3217039,python攻城狮,9k-15k,1-3年
深圳,深圳开黑科技有限公司,163522,2018-02-23 14:04:26,本科,3965764,高级Python开发工程师,15k-25k,5-10年
北京,原子链（北京）科技有限公司,269343,2018-02-21 13:39:50,本科,4123891,Python工程师,15K-30K,3-5年
上海,无锡华云数据技术服务有限公司,36719,2018-02-08 10:13:17,本科,4020899,高级Python开发工程师,18k-25k,3-5年
北京,混沌时代（北京）教育科技有限公司,165649,2018-02-24 10:11:31,本科,3615718,python服务端开发工程师,20k-35k,3-5年
上海,上海众言网络科技有限公司,22481,2018-01-30 18:23:26,本科,4042527,Python开发师,12k-24k,3-5年
深圳,顺丰科技有限公司,35996,2018-02-24 15:30:35,本科,3384358,python后台开发工程师,15k-30k,3-5年
北京,上海致趣广告有限公司,22914,2018-02-24 11:09:10,本科,3890244,Python开发,8k-15k,1-3年
深圳,深圳市泽林信息咨询有限公司,65521,2018-02-24 08:53:14,大专,4093635,高级python开发,15k-30k,3-5年
西安,上海久耶供应链管理有限公司,49893,2018-02-23 17:30:18,本科,3563938,高级研发工程师（Python）,10k-15k,3-5年
北京,北京掌控世代科技有限公司,49870,2018-02-09 09:45:06,本科,3781900,Python工程师,8k-15k,1-3年
长沙,湖南康通电子股份有限公司,10043,2018-02-09 09:42:00,本科,3806282,高级Python工程师,10k-20k,1-3年
北京,北京博派通达科技有限公司,19083,2018-02-05 11:33:07,大专,3945386,Python资深工程师,20K-40K,5-10年
北京,北京比特世纪科技有限公司,296964,2018-02-24 10:29:56,本科,4026209,Python开发工程师,15k-25k,3-5年
杭州,杭州嘉云数据科技有限公司,42868,2018-02-23 17:41:14,本科,3292264,Python 开发工程师,15k-20k,1-3年
广州,广州百帆信息科技有限公司,156247,2018-02-22 10:33:44,大专,4118548,Python初级开发工程师,5k-6k,不限
北京,北京汉迪移动互联网科技股份有限公司,321870,2018-02-24 19:42:10,本科,4118481,Python开发工程师,15k-25k,1-3年
深圳,深圳市博奥特科技有限公司,69152,2018-02-24 09:35:10,大专,3782333,python开发工程师,10k-20k,1-3年
北京,创新工场（北京）企业管理股份有限公司,254694,2018-02-05 11:50:17,本科,3553906,python开发工程师,15k-30k,1-3年
南宁,北京优趣天下信息技术有限公司,79239,2018-01-31 10:02:43,本科,3182344,Python开发工程师,4k-8k,1-3年
北京,北京千锋互联科技有限公司,100164,2018-02-24 13:08:15,本科,3849686,python讲师,20k-40k,1-3年
成都,成都市肆零肆网络科技有限公司,199953,2018-02-23 17:53:19,本科,3554059,Python高级开发工程师,8k-13k,1-3年
厦门,厦门瑞璞软件科技有限公司,33072,2018-02-23 16:06:23,本科,4133916,Python高级工程师,8k-16k,3-5年
深圳,深圳市杉岩数据技术有限公司,71639,2018-02-24 14:39:11,本科,3657514,Python开发工程师,10k-16k,1-3年
成都,成都数联铭品科技有限公司,42711,2018-02-23 18:41:05,本科,3834707,中级Python工程师,10k-15k,3-5年
武汉,行吟信息科技（上海）有限公司,6542,2018-02-22 18:09:45,本科,3775765,Python开发工程师,12k-20k,1-3年
上海,上海华瑞银行股份有限公司,82635,2018-02-06 18:13:11,本科,3980046,Python开发工程师,20k-40k,3-5年
北京,北京复华卓越商业管理有限公司,137505,2018-02-06 14:07:04,大专,3961591,Python开发工程师,15k-30k,5-10年
北京,永杨安风（北京）科技有限公司,490,2018-01-31 16:28:57,本科,2812960,资深Python工程师,35k-45k,3-5年
深圳,深圳市出众网络有限公司,108208,2018-01-29 09:46:34,本科,1336740,Python工程师,15k-25k,3-5年
上海,上海晓途网络科技有限公司,22897,2018-02-11 10:00:11,本科,3470527,Python开发工程师,15k-25k,1-3年
北京,北京理享家商务信息咨询有限公司,68190,2018-02-06 14:05:15,大专,3124369,python开发工程师,10k-15k,1-3年
广州,彩讯科技股份有限公司,547,2018-02-24 09:27:14,大专,3499285,Python开发工程师,7k-11k,3-5年
北京,店商互联（北京）科技发展有限公司,34283,2018-01-31 11:23:50,本科,3281517,Python高级开发工程师,15k-25k,3-5年
上海,上海谷露软件有限公司,5002,2018-02-24 13:37:41,本科,3036982,Python开发工程师,13k-25k,不限
北京,北京字节跳动科技有限公司,62,2018-02-22 13:26:12,本科,4005705,Python开发工程师,20k-35k,1-3年
北京,联想（北京）有限公司,1650,2018-02-09 11:14:55,本科,4094722,Python开发工程师,17k-18k,3-5年
北京,北京国双科技有限公司,3038,2018-02-09 09:43:40,本科,3835975,高级python研发工程师（北京）,15k-30k,3-5年
上海,无锡华云数据技术服务有限公司,36719,2018-02-24 17:56:55,大专,3988078,32-高级Python开发工程师,15k-25k,1-3年
上海,上海数禾信息科技有限公司,109625,2018-02-24 09:24:08,本科,3821303,Python 高级开发工程师,15k-30k,3-5年
北京,颉墨（北京）科技有限公司,4686,2018-02-22 18:39:53,本科,4032983,Python数据开发工程师,15k-25k,1-3年
上海,上海迈外迪网络科技有限公司,1638,2018-02-22 14:19:14,本科,1764146,高级Python工程师,12k-22k,3-5年
长沙,北京千锋互联科技有限公司,100164,2018-02-22 10:49:15,本科,3953780,python讲师,20k-40k,3-5年
深圳,上海海万信息科技股份有限公司,128998,2018-02-11 15:38:16,本科,3890908,python开发工程师,10k-20k,1-3年
长沙,福州兜乐网络科技有限公司,306856,2018-01-29 09:28:48,大专,4015725,Python,6k-12k,3-5年
北京,光合新知（北京）科技有限公司,5706,2018-02-24 14:15:51,大专,3830629,Python Web开发工程师,15k-30k,1-3年
北京,车好多旧机动车经纪(北京)有限公司,107423,2018-02-24 11:17:43,本科,3532741,Python运维开发,15k-30k,3-5年
成都,成都捷云智慧科技有限公司,155487,2018-02-24 09:25:53,本科,3490584,Python,6k-12k,1-3年
厦门,厦门声连网信息科技有限公司,116481,2018-02-22 11:20:12,大专,3537512,python开发工程师,12k-24k,3-5年
北京,北京国双科技有限公司,3038,2018-02-08 14:51:33,本科,3835953,Python研发工程师（北京）,10k-20k,1-3年
北京,内蒙古西贝餐饮连锁有限责任公司,146681,2018-01-25 14:25:32,本科,4079422,Python开发工程师,8k-16k,1-3年
上海,莉莉丝科技（上海）有限公司,1938,2018-02-24 10:11:07,本科,3744815,Python开发工程师,10k-20k,1-3年
南京,北京爱唯光石信息技术有限公司,1768,2018-02-23 10:14:06,本科,1538263,Python高级开发工程师,15k-25k,3-5年
北京,零氪信息技术（北京）有限公司,113697,2018-02-22 17:57:05,本科,4128511,Python工程师,15k-30k,1-3年
上海,上海哈杜科技有限公司,153156,2018-02-09 18:08:59,本科,3814463,Python,15k-25k,3-5年
杭州,杭州嘉云数据科技有限公司,42868,2018-02-23 17:41:13,本科,4120873,Python开发工程师（数据方向）,15k-20k,1-3年
杭州,武汉佰钧成技术有限责任公司,16831,2018-02-23 16:17:10,大专,3960662,python开发,10k-20k,3-5年
深圳,深圳微众税银信息服务有限公司,321001,2018-02-23 09:42:10,本科,4107911,开发工程师-JAVA/R/Python,18k-30k,3-5年
上海,平安银行股份有限公司,141975,2018-02-22 17:11:00,本科,3873685,Python开发,15k-30k,3-5年
深圳,深圳市易博天下科技有限公司,73354,2018-02-22 16:09:49,大专,761479,Python开发工程师,11k-20k,1-3年
上海,内蒙古君正互联网小额贷款有限公司,252370,2018-02-22 11:23:56,本科,4050242,软件工程师（Python方向）,20k-30k,3-5年
北京,元贞佑方,179529,2018-02-22 07:26:22,本科,3879996,python技术经理,25K-40K,5-10年
北京,掌阅科技股份有限公司,2098,2018-01-30 10:21:19,本科,1146636,Python研发工程师,18k-25k,1-3年
北京,博瑞天下（北京)科技有限公司,62540,2018-02-24 14:29:56,本科,4028715,高级后台开发工程师（python）,25k-50k,5-10年
北京,混沌时代（北京）教育科技有限公司,165649,2018-02-24 10:11:32,本科,3505649,python后台开发工程师,20k-35k,1-3年
广州,广州龙骐贸易有限公司,65769,2018-02-23 15:04:39,不限,2951083,Python开发工程师,10k-15k,不限
北京,北京数美时代科技有限公司,82991,2018-02-23 11:38:03,本科,3684796,python研发工程师,15k-30k,1-3年
上海,上海博煊资产管理有限公司,280303,2018-02-23 10:37:40,本科,4130254,Python/Web开发工程师,20k-40k,3-5年
北京,北京联合创展信息技术有限公司,161652,2018-02-23 16:02:37,本科,3501784,python研发工程师,25K-50K,3-5年
广州,广州爱拍网络科技有限公司,112,2018-02-23 15:31:49,本科,3862201,QT/Python开发工程师,7k-14k,1-3年
杭州,杭州当堂信息技术有限公司,35358,2018-02-23 11:34:09,大专,3183788,数据工程师（Python）,20k-35k,3-5年
上海,上海玖恬网络科技有限公司,170551,2018-02-23 10:19:34,不限,3086086,Python 程序员,10k-20k,3-5年
郑州,河南中原消费金融股份有限公司,165236,2018-01-26 11:00:11,本科,4082305,python工程师,10k-20k,1-3年
杭州,浙江招天下招投标交易平台有限公司,317759,2018-02-23 15:56:43,大专,4133755,资深Python软件开发工程师,8k-10k,1-3年
北京,北京高梓行远科技有限公司,29156,2018-02-23 09:15:33,本科,3873193,Python开发工程师,15k-30k,1-3年
广州,深圳市魔方安全科技有限公司,108187,2018-02-22 11:51:24,不限,4118797,Python 研发工程师,7k-12k,不限
北京,北大医疗信息技术有限公司,71494,2018-02-12 09:36:15,本科,3734792,Python开发工程师,6k-12k,1-3年
北京,北京小米科技有限责任公司,520,2018-02-09 11:49:11,本科,4087809,Python开发工程师,20k-30k,3-5年
北京,北京旷视科技有限公司,1561,2018-02-05 14:26:09,本科,3682270,高级Python开发工程师,20k-40k,3-5年
北京,混沌时代（北京）教育科技有限公司,165649,2018-02-24 10:11:31,本科,3815750,Python数据开发工程师,15k-25k,不限
深圳,深圳市博悦科创科技有限公司,117217,2018-02-01 10:06:43,大专,4001518,python软件开发工程师,10k-13k,1-3年
杭州,杭州嘉云数据科技有限公司,42868,2018-02-23 17:41:14,本科,3581347,Python开发工程师（Web方向）,15k-20k,1-3年
南京,易虎网科技南京有限公司,302717,2018-02-23 09:45:13,本科,3973358,Python开发工程师,10k-20k,3-5年
北京,深度好奇（北京）科技有限公司,197752,2018-02-22 13:34:24,本科,3498074,Python工程师,6k-8k,不限
北京,北京蓝沧科技有限公司,68602,2018-02-22 09:57:15,本科,3561164,中级Python开发工程师,12k-22k,3-5年
北京,北京字节跳动科技有限公司,62,2018-02-19 22:55:21,本科,3826599,高级python研发工程师,20k-40k,1-3年
苏州,上海众言网络科技有限公司,22481,2018-02-07 09:33:09,本科,3920817,Python,6k-12k,1-3年
北京,迪原创新（北京）科技有限公司,34057,2018-02-06 09:54:44,本科,4073153,Python开发,9k-18k,3-5年
北京,北京博派通达科技有限公司,19083,2018-02-05 11:33:06,大专,3945383,Python高级工程师,15K-30K,3-5年
北京,永杨安风（北京）科技有限公司,490,2018-01-31 16:28:56,本科,3145309,Python研发工程师,15k-25k,1-3年
北京,北京东方畅享科技有限公司,298378,2018-02-24 10:28:47,本科,4123044,高级后台开发工程师（Python）,30k-50k,3-5年
北京,北京雷石世纪科技有限公司,3706,2018-02-23 14:14:54,本科,3051317,python工程师,10k-20k,3-5年
西安,北京神州绿盟信息安全科技股份有限公司,30648,2018-02-11 09:08:36,本科,4032786,python开发工程师,8k-10k,1-3年
深圳,深圳市编玩边学教育科技有限公司,110722,2018-02-24 17:40:49,本科,3177956,代码编程老师（Python）,8k-15k,不限
深圳,深圳市博悦科创科技有限公司,117217,2018-02-06 09:47:06,本科,3890862,急聘python开发工程师,8k-16k,1-3年
广州,广州博冠信息科技有限公司,22790,2018-02-24 13:29:26,本科,4092086,Python客户端高级开发工程师,13k-20k,3-5年
北京,数据堂（北京）科技股份有限公司,29643,2018-02-24 12:02:14,本科,3584235,python工程师,8k-10k,1-3年
广州,广州久邦世纪科技有限公司,56329,2018-02-24 09:47:13,大专,3859404,"python运维研发工程师(zabbix,私有云)",15k-30k,不限
上海,互道信息技术（上海）有限公司,56474,2018-02-24 09:46:34,本科,2517136,Python开发,15k-25k,3-5年
杭州,北京千锋互联科技有限公司,100164,2018-02-22 10:49:08,本科,3953767,python讲师,20k-40k,3-5年
北京,北京聚力维度科技有限公司,142542,2018-02-22 09:48:59,本科,3987587,python后端开发工程师,15k-25k,3-5年
青岛,青岛奥斯维德网络科技有限公司,307703,2018-02-22 09:26:46,本科,3997739,Python开发工程师,6k-10k,1-3年
南宁,南宁西岸枫谷商务数据有限公司,128313,2018-02-12 09:36:47,不限,3526266,Python开发工程师,5k-6k,不限
北京,广州菲动软件科技有限公司,34284,2018-02-01 11:18:31,本科,4097673,python后台研发工程师,20k-30k,5-10年
上海,上海泛微网络科技股份有限公司,24995,2018-02-23 18:07:37,大专,3452584,运维工程师（python方向）,7k-12k,1-3年
深圳,深圳市金证科技股份有限公司,25317,2018-02-23 10:33:25,本科,4092448,后台开发（python）工程师,12k-14k,3-5年
武汉,北京阿博茨科技有限公司,129068,2018-02-11 10:14:07,大专,3791588,Python开发工程师,10k-20k,3-5年
北京,北京真格天成投资管理有限公司,23702,2018-02-07 17:00:35,本科,4111816,python工程师-真格基金投资企业-互影科技,15k-25k,1-3年
成都,成都知道创宇信息技术有限公司,53142,2018-02-23 16:06:10,不限,3909443,服务器端(Python)研发工程师,10k-15k,3-5年
武汉,酷转猫友（武汉）科技有限公司,129842,2018-02-22 14:42:33,本科,3586386,Python服务器开发,15k-25k,3-5年
上海,上海店达信息技术有限公司,55405,2018-02-22 10:54:21,大专,3968333,高级研发 Python,20k-25k,3-5年
上海,上海竞界科技有限公司,281116,2018-02-09 08:54:33,本科,4083539,高级Python工程师-W,30k-50k,3-5年
广州,广州楠天网络科技有限公司,290905,2018-02-24 17:26:30,大专,4088871,初级Python工程师,4k-7k,不限
北京,光合新知（北京）科技有限公司,5706,2018-02-24 14:15:50,大专,3755559,Python Web开发工程师,10k-20k,1-3年
厦门,网宿科技股份有限公司北京分公司,19313,2018-02-24 10:39:25,本科,3409255,Python后端开发工程师,8k-15k,3-5年
深圳,深圳市金证科技股份有限公司,25317,2018-02-23 10:33:25,大专,3807669,Python,10k-16k,3-5年
深圳,深圳米筐科技有限公司,37669,2018-02-23 10:00:02,本科,4084754,Python后台开发/数据平台 资深工程师,25k-30k,5-10年
北京,联众同行健康服务有限公司,175511,2018-02-23 09:27:03,本科,2911631,python后端工程师,25k-45k,3-5年
北京,北京中铁信科技有限公司,88433,2018-02-07 18:05:44,本科,2670798,Python Web开发工程师,15k-30k,不限
北京,北京旷视科技有限公司,1561,2018-02-05 14:26:06,本科,3164507,Python 高级开发工程师,20k-40k,3-5年
广州,广州英荔教育科技有限公司,108163,2018-02-24 15:43:17,本科,1684990,Python软件工程师,7k-14k,1-3年
深圳,平安科技（深圳）有限公司,24748,2018-02-23 16:41:41,本科,4025005,Python后台开发工程师（深圳）,10k-15k,不限
深圳,北京国双科技有限公司,3038,2018-02-08 14:51:32,本科,3772518,资深Python工程师（深圳）,20k-30k,5-10年
北京,百度在线网络技术（北京）有限公司,1575,2018-02-24 16:03:50,本科,4038629,百度大搜-PHP/python研发工程师,15k-30k,1-3年
深圳,深圳市方舟云数信息科技有限公司,161296,2018-02-24 15:34:08,本科,4065903,Python工程师,15k-30k,1-3年
北京,北京千锋互联科技有限公司,100164,2018-02-24 15:08:10,本科,3114519,Python讲师,20k-40k,3-5年
北京,克鲁（北京）网络科技有限公司,116093,2018-02-24 14:36:19,本科,3010852,Python后端开发工程师,20k-40k,3-5年
北京,成安（北京）科技发展有限公司,161516,2018-02-22 13:59:24,本科,4048447,高级Python开发工程师,30k-40k,3-5年
成都,成都舞牛科技有限公司,130800,2018-02-22 11:14:59,不限,4125333,python高级工程师,8K-15K,3-5年
北京,北京国双科技有限公司,3038,2018-02-08 14:51:33,本科,3771766,高级Python开发工程师（北京）,15k-20k,3-5年
北京,北京旷视科技有限公司,1561,2018-02-08 10:32:54,本科,4017708,高级Python开发工程师,25k-50k,3-5年
上海,上海众言网络科技有限公司,22481,2018-01-30 18:23:25,本科,3977016,Python资深开发,12k-24k,3-5年
广州,广州经传多赢投资咨询有限公司,310815,2018-02-23 14:16:48,不限,4022014,python高级开发工程师,10k-20k,1-3年
杭州,恒生电子股份有限公司,22805,2018-02-23 12:39:13,本科,3625289,量化开发工程师（python）,12k-20k,5-10年
上海,上海店达信息技术有限公司,55405,2018-02-22 11:08:09,本科,3221662,Python 研发工程师,10k-20k,1-3年
深圳,上海海万信息科技股份有限公司,128998,2018-02-11 09:00:50,大专,4062026,Python开发工程师,9k-16k,1-3年
杭州,杭州橙鹰数据技术有限公司,165939,2018-01-30 15:06:42,不限,3637443,Python研发工程师-数据方向,25k-45k,3-5年
成都,上海易贷网金融信息服务有限公司四川分公司,221256,2018-02-24 17:39:40,大专,3389686,python运维开发工程师,8K-15K,3-5年
杭州,杭州心书网络科技有限公司,34921,2018-02-24 14:16:00,本科,348011,python开发工程师,12k-18k,1-3年
北京,北京行数通科技有限公司,222360,2018-02-24 11:02:01,本科,3832505,Python算法工程师,15k-30k,1-3年
北京,上海倾听信息技术有限公司,30816,2018-02-23 15:39:48,本科,3804005,Python 后端开发（北京）,18k-36k,1-3年
北京,零氪信息技术（北京）有限公司,113697,2018-02-22 11:14:05,本科,4118246,Python,13k-20k,1年以下
北京,美景听听（北京）科技有限公司,77855,2018-02-23 15:14:47,本科,4050991,Python高级开发工程师,13K-20K,1-3年
上海,东吴（苏州）金融科技有限公司,247717,2018-02-23 14:44:46,本科,3507017,高级Python工程师,15k-30k,3-5年
深圳,深圳市盖威科技有限公司,3956,2018-02-22 20:27:44,本科,3953447,python后台开发工程师,14k-25k,3-5年
北京,京东商城-技术研发体系-大数据部,100719,2018-02-22 11:01:04,本科,4095079,Python,30k-50k,5-10年
成都,北京千锋互联科技有限公司,100164,2018-02-22 10:49:24,本科,3960157,python讲师,20k-40k,3-5年
北京,北京慧达天下科技有限公司,25754,2018-02-22 10:16:42,本科,4020160,Python开发工程师,14k-20k,1-3年
上海,逸英网络科技（上海）有限公司,232883,2018-02-22 15:57:49,本科,4075012,Python,30k-60k,3-5年
北京,北京创业光荣信息科技有限责任公司,251751,2018-02-22 11:03:05,硕士,4046731,python算法工程师/算法专家,30k-50k,3-5年
深圳,深圳市库瑞德科技有限公司,65961,2018-02-20 16:01:55,不限,4123475,Python/Django工程师,10k-20k,1-3年
广州,广州胖虾网络科技有限公司,320365,2018-02-24 17:11:31,本科,4103116,Python工程师,8k-12k,1-3年
深圳,深圳狗尾草智能科技有限公司,53970,2018-02-24 09:56:38,本科,3972318,高级Python后端开发工程师,20k-40k,5-10年
北京,北京小米科技有限责任公司,520,2018-02-23 10:16:27,本科,4121452,服务端研发-Python,20k-30k,3-5年
武汉,武汉新联空间信息技术有限公司,125400,2018-02-23 08:42:07,本科,3842724,python工程师,5k-8k,1年以下
深圳,智言科技(深圳)有限公司,164895,2018-02-22 12:55:38,本科,3250221,Python开发工程师,12k-24k,1-3年
上海,北京字节跳动科技有限公司,62,2018-02-19 22:57:21,本科,4049446,高级Python开发工程师,25k-50k,3-5年
北京,上海步捷电器有限公司,275071,2018-02-24 10:51:02,本科,3720278,Python高级工程师,20k-40k,3-5年
上海,再惠（上海）网络科技有限公司,86312,2018-02-24 10:08:16,本科,3886061,后端（Python）开发工程师,16k-32k,1-3年
北京,北京小米科技有限责任公司,520,2018-02-23 14:16:46,本科,4058793,Python开发-服务端,25k-35k,3-5年
北京,上海游族信息技术有限公司,14983,2018-01-30 10:29:52,本科,4089912,中/高级Python研发工程师,15k-22k,3-5年
北京,武汉惟楚信息技术有限公司,227882,2018-02-24 15:33:58,大专,3989711,运维开发/Python开发,15k-30k,3-5年
杭州,杭州雅顾科技有限公司,133716,2018-02-23 15:33:55,本科,3993050,python工程师,10k-15k,1-3年
深圳,深圳市编玩边学教育科技有限公司,110722,2018-02-24 17:40:51,本科,3732138,课程设计师（python）,7k-12k,1-3年
北京,北京多来点信息技术有限公司,24523,2018-02-24 17:23:55,本科,4033070,Python后端开发工程师,15k-25k,1-3年
广州,广州西线教育科技有限公司,208785,2018-02-24 10:47:53,大专,4074310,python开发工程师/人工智能开发工程师,8k-15k,1-3年
上海,上海触乐信息科技有限公司,7030,2018-02-24 09:51:43,本科,3418485,后端开发工程师（Python）,15k-25k,1-3年
深圳,携程计算机技术（上海）有限公司,6636,2018-02-24 09:48:16,大专,3735347,Python运维开发工程师,15k-20k,1-3年
深圳,深信服科技股份有限公司,182070,2018-02-24 09:23:11,本科,4086222,Python开发工程师,10k-20k,不限
北京,北京区块科技有限公司,286626,2018-02-22 17:59:15,不限,4121171,高级后端工程师 （python/Django方向),15k-30k,3-5年
深圳,深圳花果山科技有限公司,16039,2018-02-07 14:08:10,本科,89767,Python,5k-8k,1-3年
成都,成都浩海通达科技有限公司,302212,2018-02-24 17:40:35,本科,4142574,Python后端开发工程师,8k-12k,1-3年
北京,北京弘合柏基金融信息服务有限责任公司,1992,2018-02-24 10:55:49,本科,4077397,Python Web工程师,8k-16k,1-3年
上海,拉扎斯网络科技（上海）有限公司,51480,2018-02-23 14:45:07,本科,3532718,高级 Python 开发工程师 （服务框架开发）,15k-25k,3-5年
深圳,印孚瑟斯技术（中国）有限公司,44875,2018-02-09 10:20:39,大专,3719749,Python开发工程师,10k-20k,3-5年
北京,北京中铁信科技有限公司,88433,2018-01-31 10:53:59,本科,4030512,python web开发工程师,15k-30k,不限
北京,北京至信普林科技有限公司,54374,2018-02-25 09:03:27,本科,3980164,后台工程师（Python）-金融事业部,13k-25k,1-3年
上海,上海叮诺科技有限公司,301266,2018-02-23 13:46:01,本科,4131901,Python数据开发工程师,10k-20k,1-3年
北京,北京我最在行信息技术有限公司,133084,2018-02-23 10:04:16,本科,3763480,Python后端工程师,15k-25k,1-3年
上海,瞬联软件科技（北京）有限公司,14093,2018-01-25 13:39:43,本科,3732859,虚拟化开发Java/python,10k-20k,1-3年
成都,成都趣乐多科技有限公司,55562,2018-02-24 09:40:35,本科,1548255,运维&amp;python开发工程师（高级）,8k-15k,1-3年
成都,成都数联铭品科技有限公司,42711,2018-02-23 18:41:01,硕士,3961660,算法工程师（python）,8k-16k,不限
北京,中云网安科技（北京）有限公司,49551,2018-02-13 12:46:11,本科,4121588,高级Python研发工程师,20k-35k,3-5年
